tiempo;valor;maker;bp;dx;sq;ma
20.93;1.591796875;0;-0.033104224;-1.49458172;2.233774517;0.380510387
20.935;1.591796875;0;-0.040577132;-1.264401785;1.598711875;0.433702629
20.945;1.591796875;0;-0.050536935;0.111306988;0.012389246;0.450305142
21.045;1.591796875;0;-0.042237559;-1.028188828;1.057172266;8.087803435
21.075;1.591796875;0;-0.11216893;-3.627491244;13.15869273;9.642939581
21.08;1.591796875;0;-0.130306386;-2.390045169;5.712315909;9.758890961
21.465;1.591796875;0;-0.027438863;-1.121842214;1.258529954;1.438179482
21.585;1.591796875;0;0.016488058;-0.578951492;0.33518483;1.057550111
21.845;1.591796875;0;-0.006755069;0.353135496;0.124704679;0.043000598
21.925;1.591796875;0;0.008760678;-0.118376679;0.014013038;0.062166418
21.965;1.591796875;0;-0.007653974;-0.351705637;0.123696855;0.106277765
21.995;1.591796875;0;-0.014267073;-0.643500575;0.414092991;0.117376868
22.015;1.591796875;0;-0.034738822;-1.159298223;1.343972369;0.265279609
22.04;1.591796875;0;-0.027767633;3.35127067;11.2310151;0.846019902
22.28;1.591796875;0;-0.056221732;9.086098223;82.55718091;87.5698492
22.65;1.591796875;0;0.011039742;-0.183931413;0.033830765;0.812873884
23.07;1.591796875;0;-0.005300025;4.033419599;16.26847366;1.345241597
23.37;1.591796875;0;0.00851642;1.559687024;2.432623613;59.4017842
23.38;1.591796875;0;0.023611698;1.047740946;1.097761089;52.9457498
24.01;1.591796875;0;-0.006853551;0.434063423;0.188411055;0.103276362
24.77;1.591796875;0;-0.004165174;0.078536545;0.006167989;0.453952459
24.85;1.591796875;0;0.008255775;0.110380391;0.012183831;0.273428144
24.865;1.591796875;0;0.006485825;-0.469421823;0.220356848;0.186303131
24.925;1.591796875;0;0.010576517;0.425439671;0.180998914;0.182762904
24.965;1.591796875;0;0.007281403;-0.679170833;0.461273021;0.203592704
25.03;1.591796875;0;-0.027047492;-1.401377391;1.963858592;0.148032009
25.165;1.591796875;0;-0.058842963;-1.727130876;2.982981062;8.441721729
25.2;1.591796875;0;-0.121117323;4.039609139;16.31844199;9.758755986
25.205;1.591796875;0;-0.100919278;7.118172026;50.66837299;11.43323836
25.21;1.591796875;0;-0.065328418;9.909557342;98.19932671;14.60260469
25.975;1.591796875;0;-0.036266358;-2.046950393;4.190005913;0.701524519
26.24;1.591796875;0;-0.07208177;8.816293724;77.72703503;73.83836271
26.245;1.591796875;0;-0.028000302;7.518740153;56.53145349;75.62392785
26.31;1.591796875;0;0.005573658;1.25552521;1.576343553;51.49541296
26.32;1.591796875;0;0.017158359;0.652110598;0.425248232;47.86566843
26.525;1.591796875;0;-0.031331431;0.007532592;5.67E-05;1.709533692
26.625;1.591796875;0;0.033825065;-0.281193159;0.079069593;1.062989948
26.735;1.591796875;0;-0.027531471;0.482874688;0.233167964;0.480163994
27.005;1.591796875;0;-0.069683344;-5.005576658;25.05579768;36.01719439
28.295;1.591796875;0;-0.010762979;-1.595538658;2.545743609;1.555518438
29.09;1.591796875;0;0.025896841;-1.246278671;1.553210527;56.62580935
29.675;1.591796875;0;0.004503251;-0.539873589;0.291463492;0.295024507
29.68;1.591796875;0;0.001803883;-0.62815351;0.394576832;0.307183094
29.735;1.591796875;0;0.010792724;0.282963;0.080068059;0.369196278
29.77;1.591796875;0;0.008823125;-0.250616043;0.062808401;0.237310283
29.975;1.591796875;0;-0.047547578;-0.51103264;0.261154359;8.48038117
29.98;1.591796875;0;-0.050102741;-0.875787912;0.767004467;8.505947333
30;1.591796875;0;0.003208893;-10.53654393;111.018758;3.700625268
30.015;1.591796875;0;-0.122695226;-1.542422774;2.379068013;7.517261423
30.865;1.591796875;0;0.012920728;0.034452517;0.001186976;0.107796354
30.925;1.591796875;0;-0.003522083;-0.037212175;0.001384746;0.112063567
30.965;1.591796875;0;-0.030836865;-1.655216471;2.739741566;0.389295822
31;1.591796875;0;-0.01825837;4.278886852;18.3088727;1.618393409
31.075;1.591796875;0;-0.031637284;-1.219061074;1.486109902;7.5998803
31.1;1.591796875;0;-0.064278372;-3.192851526;10.19430087;8.16016425
31.23;1.591796875;0;-0.119951151;8.960334432;80.28759313;71.61645312
31.51;1.591796875;0;-0.031473467;-0.287219089;0.082494805;1.38007806
31.605;1.591796875;0;0.019449234;0.254686421;0.064865173;0.986408337
31.635;1.591796875;0;0.013418564;-0.888948365;0.790229196;0.505813182
31.65;1.591796875;0;-0.001105019;-0.961188112;0.923882587;0.409950627
31.9;1.591796875;0;0.00485875;0.497165137;0.247173173;0.25361925
31.91;1.591796875;0;0.009254569;0.25690767;0.066001551;0.239077151
31.93;1.591796875;0;0.010980933;-0.132983488;0.017684608;0.218048575
32.02;1.591796875;0;-0.00365103;0.080690907;0.006511022;0.10119881
32.055;1.591796875;0;-0.01791648;-1.718578942;2.95351358;0.221946244
32.06;1.591796875;0;-0.026509375;-1.908246291;3.641403905;0.341126323
33.085;1.591796875;0;0.010662449;0.530539724;0.281472398;0.085892062
33.1;1.591796875;0;0.015613936;-0.182812745;0.0334205;0.08380694
33.115;1.591796875;0;0.009064036;-0.77873499;0.606428184;0.123804121
33.18;1.591796875;1;-0.030552904;-2.060425507;4.245353271;0.53754929
33.495;1.591796875;0;0.011140056;-0.785012999;0.616245409;69.30356131
34.185;1.591796875;0;-0.017763896;-1.713873807;2.937363425;0.456966361
34.415;1.591796875;0;-0.015736617;-14.62213045;213.8066989;70.45785098
34.45;1.591796875;0;-0.111273817;8.62705016;74.42599446;79.8780247
34.73;1.591796875;1;-0.026817375;-0.57194009;0.327115467;0.900805492
34.82;1.591796875;0;0.011717047;-0.568854708;0.323595679;0.869313115
34.965;1.591796875;0;0.001860879;0.256237478;0.065657645;0.100785113
35.04;1.591796875;0;-0.004261044;0.409196519;0.167441791;0.016143707
35.08;1.591796875;0;0.005891256;-0.169707259;0.028800554;0.038984706
35.175;1.591796875;0;-0.005389097;-0.65202848;0.425141138;0.133179167
35.24;1.591796875;0;-0.027343893;4.117248855;16.95173813;1.470835958
35.365;1.591796875;0;-0.160965097;0.953487738;0.909138867;11.09138202
36.255;1.591796875;0;-0.010650307;-1.417642478;2.009710196;0.168759998
36.285;1.591796875;0;-0.053381076;0.244876616;0.059964557;0.532523642
36.375;1.591796875;0;-0.017789407;-2.214681757;4.904815284;7.634019065
36.38;1.591796875;0;-0.028862816;-1.560626049;2.435553666;7.715202406
36.535;1.591796875;0;-0.108284782;9.806597248;96.16934959;87.24254906
37.67;1.591796875;0;0.016761861;1.50109036;2.25327227;51.23677797
38.135;1.591796875;0;0.004875117;-0.12156925;0.014779083;0.17439082
38.25;1.591796875;0;0.009046734;0.274323887;0.075253595;0.038388638
38.255;1.591796875;0;0.010418353;0.203384744;0.041365354;0.037010472
38.265;1.591796875;0;0.011978165;-0.007970276;6.35E-05;0.035495491
38.275;1.591796875;0;0.011234752;-0.279698776;0.078231405;0.038663667
38.28;1.591796875;0;0.009836258;-0.410606964;0.168598079;0.044113983
38.32;1.591796875;0;-0.008537821;-0.189412207;0.035876984;0.091954908
38.62;1.591796875;0;-0.07898107;9.686110062;93.82072813;86.10867308
40.445;1.591796875;0;-0.038865572;-0.957682537;0.917155842;7.002030599
40.59;1.591796875;0;-0.133597257;8.488987531;72.06290931;68.688991
40.99;1.591796875;0;0.011612348;-0.782670752;0.612573506;0.793248882
41.025;1.591796875;0;-0.011807386;-0.250016066;0.062508033;0.440343167
41.065;1.591796875;0;-0.005323122;0.359945331;0.129560641;0.303550352
41.1;1.591796875;0;-0.000304782;-0.102591393;0.010524994;0.183061917
41.305;1.591796875;0;-0.045123442;0.007863447;6.18E-05;0.529260473
41.39;1.591796875;0;-0.001358727;-3.049586964;9.29998065;6.804698575
42.115;1.591796875;0;-0.004692558;2.996569798;8.979430552;0.837151527
42.47;1.591796875;0;-0.020002591;-13.31953468;177.4100042;60.04068652
42.505;1.591796875;0;-0.097756582;8.175997279;66.84693151;65.74752574
42.515;1.591796875;0;-0.019231605;5.967611332;35.61238502;68.58077529
42.545;1.591796875;0;0.023384591;-1.817994378;3.30510356;68.65003586
42.55;1.591796875;0;0.014294619;-1.301772579;1.694611847;68.11473059
42.775;1.591796875;0;-0.024411981;-1.083186054;1.173292028;1.138194638
42.78;1.591796875;0;-0.029827911;-0.678836631;0.460819172;1.136506199
42.9;1.591796875;0;0.013171584;-0.431873557;0.186514769;0.804887646
43.02;1.591796875;0;0.004762756;0.47900038;0.229441364;0.221587604
43.055;1.591796875;0;0.010756465;-0.075941395;0.005767095;0.200433328
43.08;1.591796875;0;0.009145798;-0.038137512;0.00145447;0.166610621
43.145;1.591796875;0;-0.009599962;0.113764631;0.012942391;0.128932715
43.185;1.591796875;0;-0.012658412;-1.493227585;2.229728621;0.18927991
43.375;1.591796875;0;0.080311986;14.22837105;202.4465427;31.77699599
43.475;1.591796875;0;0.043889074;2.082082931;4.335069333;87.0916353
43.49;1.591796875;0;0.043259742;-2.799919272;7.839547928;86.4164342
43.51;1.591796875;0;-0.002081831;-0.048052431;0.002309036;82.630922
45.335;1.591796875;0;0.02298097;14.85794611;220.7585625;29.62792642
45.41;1.591796875;0;-0.158583127;6.659801272;44.35295299;74.61438284
45.795;1.591796875;0;0.016699976;0.025704674;0.00066073;1.298916994
45.815;1.591796875;0;0.015216423;-0.272437751;0.074222328;0.837668694
45.84;1.591796875;0;0.004009659;-0.643149114;0.413640783;0.351758649
46.02;1.591796875;0;0.000345778;-0.285490188;0.081504648;0.041656789
46.055;1.591796875;0;0.000631864;0.427675128;0.182906015;0.040736525
46.06;1.591796875;0;0.00277024;0.460651893;0.212200167;0.046077972
46.065;1.591796875;0;0.005073499;0.441696586;0.195095874;0.051751291
46.085;1.591796875;0;0.010731609;-0.111083327;0.012339505;0.058526073
46.09;1.591796875;0;0.010176192;-0.302518868;0.091517665;0.061550661
46.15;1.591796875;0;-0.00428663;0.022470015;0.000504902;0.11547768
46.18;1.591796875;0;-0.030946097;-1.62722897;2.647874122;0.424651928
46.21;1.591796875;0;-0.022431444;4.050018372;16.40264881;1.402578049
46.355;1.591796875;0;-0.002004648;13.49301254;182.0613875;23.3478144
46.45;1.591796875;0;-0.030476272;7.714376064;59.51159806;81.51279035
47.435;1.591796875;0;-0.11902143;8.642741401;74.69697892;65.49000137
47.455;1.591796875;0;0.030865303;3.120735947;9.738992851;70.6334394
47.715;1.591796875;0;-0.024838671;-0.35135853;0.123452817;0.975771964
47.81;1.591796875;0;0.025428259;-0.093234488;0.00869267;0.867820125
47.835;1.591796875;0;0.013020016;-0.799926923;0.639883082;0.647477413
47.845;1.591796875;0;0.005192089;-0.691574705;0.478275572;0.500482809
47.855;1.591796875;1;-0.001220069;-0.475394191;0.225999636;0.431642786
47.86;1.591796875;0;-0.00359704;-0.354915373;0.125964922;0.421825104
47.9;1.591796875;0;-0.005634814;0.062106891;0.003857266;0.402266528
47.905;1.591796875;1;-0.00532428;-0.000281961;7.95E-08;0.390832844
47.92;1.591796875;0;-0.006463759;-0.21514152;0.046285873;0.315639605
47.955;1.591796875;0;-0.011540286;0.274104113;0.075133065;0.147477952
48.02;1.591796875;0;0.012467784;-0.4151088;0.172315316;0.13153061
48.045;1.591796875;0;0.004694624;0.005015;2.52E-05;0.142940724
48.05;1.591796875;0;0.004719699;0.094524459;0.008934873;0.143109977
48.075;1.591796875;0;0.005489741;-0.335031014;0.11224578;0.143882682
48.095;1.591796875;1;-0.005240712;-0.642440344;0.412729596;0.19001943
48.115;1.591796875;0;-0.013275151;0.075393871;0.005684236;0.182385251
48.15;1.591796875;0;-0.018821018;-1.155759513;1.335780053;0.177879048
48.415;1.591796875;0;-0.135368968;9.87906951;97.59601439;78.39455692
48.43;1.591796875;0;0.006838168;6.367893239;40.5500643;85.41110768
49.66;1.591796875;0;-0.030234143;-1.06088496;1.125476899;1.475814372
49.815;1.591796875;0;-0.012807503;-0.337505441;0.113909923;0.627127536
49.98;1.591796875;0;0.021639644;0.010307364;0.000106242;0.086999625
50.085;1.591796875;0;-0.037379216;-0.356762605;0.127279556;0.257714612
50.09;1.591796875;0;-0.039163029;0.523514934;0.274067887;0.266850208
50.25;1.591796875;0;0.001412369;14.50837746;210.4930165;25.61249378
51.675;1.591796875;0;0.022918763;-0.50346832;0.253480349;1.14490348
51.69;1.591796875;0;0.014134165;-0.680422658;0.462974994;0.748002796
51.7;1.591796875;0;0.007297894;-0.684488795;0.468524911;0.532954157
51.815;1.591796875;0;0.015324706;0.31336158;0.09819548;0.386795061
52.04;1.591796875;0;-0.031107848;-1.842419474;3.394509518;8.786214153
52.19;1.591796875;0;-0.149346983;8.618434772;74.27741792;74.26193148
52.855;1.591796875;1;-0.009004302;0.202077762;0.040835422;0.082374468
52.87;1.591796875;0;-0.005912631;-0.029589356;0.00087553;0.085344676
52.875;1.591796875;0;-0.006060578;-0.352169741;0.124023527;0.08941158
52.91;1.591796875;0;-0.045538186;-0.236975129;0.056157212;0.401515644
53.19;1.591796875;0;0.063884081;-1.73924148;3.024960925;86.5516252
53.43;1.591796875;0;-0.024134544;-1.510185219;2.280659396;1.454549406
53.895;1.591796875;0;0.00173022;5.183641829;26.87014261;2.609285132
54.12;1.591796875;0;-0.109390488;8.502102218;72.28574213;66.43005613
54.92;1.591796875;0;-0.019783369;-2.053104168;4.215236725;7.670967937
55.075;1.591796875;0;-0.146634954;10.63375449;113.0767345;130.5923731
55.09;1.591796875;0;0.007428378;6.736533828;45.38088802;138.9280952
55.79;1.591796875;0;-0.004166385;-0.927604362;0.860449853;0.065163301
56.635;1.591796875;0;0.003090985;0.552412706;0.305159798;0.056153439
56.65;1.591796875;0;0.011609657;0.540519789;0.292161642;0.084640171
56.68;1.591796875;0;0.019651561;-0.279095895;0.077894519;0.099620016
56.89;1.591796875;0;-0.029998691;-1.609186835;2.589482268;8.161129748
57.065;1.591796875;0;0.040912038;1.510591415;2.281886423;81.00314759
57.085;1.591796875;0;0.022355644;-2.472889195;6.115180971;80.25447833
57.33;1.591796875;0;-0.026765207;0.452247112;0.204527451;1.484089346
57.455;1.591796875;0;0.007587987;-0.615512353;0.378855456;0.271311474
58.38;1.591796875;0;-0.036849682;0.441885052;0.195262399;1.483705198
58.395;1.591796875;0;-0.026195111;1.086025637;1.179451684;1.56746397
59.835;1.591796875;1;0.068721365;3.730685579;13.91801489;3.755449332
59.86;1.591796875;0;0.083453028;-4.006272885;16.05022243;4.744020436
59.865;1.591796875;0;0.063421664;-4.713454747;22.21665566;5.452157217
61.305;1.591796875;0;-0.021546612;-1.499435691;2.248307393;1.151612672
61.84;1.591796875;0;-0.015622855;-2.544486325;6.474410661;8.356869424
61.99;1.591796875;0;-0.174235123;8.314564381;69.13198084;91.34082162
62.02;1.591796875;0;0.053323096;0.451166111;0.20355086;99.81771105
62.395;1.591796875;0;0.017374203;0.160075725;0.025624238;0.882376141
62.435;1.591796875;0;-0.001703779;-1.010120838;1.020344108;0.541420532
62.625;1.591796875;0;0.002078756;-0.760823369;0.5788522;0.166580685
62.81;1.591796875;0;-0.059180716;-2.586801224;6.691540571;8.775031156
62.85;1.591796875;1;-0.108661909;8.652709026;74.86937349;13.58141625
63.925;1.591796875;0;0.051028106;-1.985915186;3.943859125;100.8499387
63.95;1.591796875;0;-0.002095983;-0.090113607;0.008120462;93.81751381
63.96;1.591796875;0;0.001565052;1.439424402;2.07194261;77.79034071
63.975;1.591796875;0;0.024893747;1.100738101;1.211624368;62.55324099
64.93;1.591796875;0;-0.005677704;1.04161884;1.084969809;77.28367936
65.57;1.591796875;0;-0.033449762;-1.299844908;1.689596784;0.400466226
65.59;1.591796875;0;-0.03763587;2.435955384;5.933878632;0.665213662
66.595;1.591796875;0;0.067458403;4.589525454;21.0637439;4.144064404
66.71;1.591796875;0;-0.097284394;9.311110516;86.69677904;14.98905381
67.595;1.591796875;0;0.088599634;-2.874306596;8.26163841;4.005885249
67.71;1.591796875;0;0.156805432;9.830828623;96.64519141;32.08965258
67.89;1.591796875;0;0.001128452;-1.33131739;1.772405994;26.14067837
67.9;1.591796875;0;-0.011360479;-0.874836642;0.76533915;14.07676233
68.21;1.591796875;0;-0.001314785;-0.350731484;0.123012574;0.888474258
68.97;1.591796875;0;-0.052902501;-1.176964973;1.385246547;2.919408625
69.085;1.591796875;0;0.007874955;0.251731077;0.063368535;2.940899805
69.205;1.591796875;0;0.004918383;0.533453499;0.284572636;0.284516899
69.325;1.591796875;0;-0.00920932;-0.183530881;0.033683584;0.171852089
69.33;1.591796875;0;-0.010126974;-0.163979215;0.026889183;0.157074535
69.545;1.591796875;0;0.066675303;12.78359939;163.4204132;26.14068447
69.63;1.591796875;0;-0.06675266;8.831716024;77.99920793;68.82896531
69.655;1.591796875;0;0.060003361;-1.117434269;1.248659346;70.88564975
70.58;1.591796875;0;0.026379933;-0.804595552;0.647374003;46.99800449
71.03;1.591796875;0;0.016473193;0.059977912;0.00359735;0.199781908
71.035;1.591796875;0;0.016773083;0.002517569;6.34E-06;0.173628325
71.04;1.591796875;0;0.016785671;-0.074227582;0.005509734;0.154991227
71.155;1.591796875;0;-0.014322524;3.706759447;13.7400656;1.25129964
71.235;1.591796875;0;-0.032124586;-1.179269438;1.390676407;6.011594308
71.27;1.591796875;0;-0.124773884;-2.850613286;8.125996104;7.968161029
71.81;1.591796875;0;-0.022521914;-0.319187365;0.101880574;0.483321594
71.96;1.591796875;0;-0.002070546;0.181113447;0.032802081;0.221108874
72.02;1.591796875;0;-0.044079162;-2.132005273;4.545446482;0.759205173
72.635;1.591796875;0;0.016157895;0.516376568;0.266644759;1.855927422
72.65;1.591796875;0;0.021818165;0.119613928;0.014307492;1.536581359
72.665;1.591796875;0;0.021865285;-0.232242752;0.053936696;1.504960266
72.69;1.591796875;0;0.009984979;-0.778505904;0.606071443;0.946585439
72.905;1.591796875;1;0.009467199;0.405292793;0.164262248;0.076752421
72.91;1.591796875;0;0.011493663;0.337366216;0.113815964;0.080056852
72.925;1.591796875;0;0.01456819;-0.137284457;0.018847022;0.080267347
73.57;1.591796875;0;-0.028842935;0.199594553;0.039837985;0.605095595
73.63;1.591796875;0;0.007664547;0.510738915;0.260854239;0.591855706
73.695;1.591796875;1;0.006030569;-0.666991423;0.444877558;0.300088085
74.025;1.591796875;0;-0.013294082;-0.767735729;0.58941815;0.101305283
74.055;1.591796875;0;-0.0398443;-0.144554404;0.020895976;0.241762983
74.06;1.591796875;0;-0.040567072;0.539235229;0.290774632;0.250050217
74.6;1.591796875;0;-0.030868851;0.282543622;0.079830898;1.757148994
74.62;1.591796875;0;-0.019523252;0.977122482;0.954768346;1.826102016
74.63;1.591796875;0;-0.009331805;1.071823054;1.148804659;1.838891237
74.74;1.591796875;0;0.009588684;-0.868982419;0.755130444;0.3396714
74.855;1.591796875;0;0.028014583;0.816974745;0.667447734;0.680084333
76.915;1.591796875;0;0.073020568;1.242665108;1.544216571;23.97129978
77.255;1.591796875;0;-0.04695195;6.590858929;43.43942143;104.2588318
78.58;1.591796875;0;-0.002775405;1.754026784;3.076609957;1.22702867
79.585;1.591796875;0;-0.035649397;2.547593078;6.490230491;3.744244774
79.6;1.591796875;0;0.017814342;4.779322059;22.84191935;5.184994175
79.99;1.591796875;0;-0.020435038;1.125083961;1.26581392;1.827321452
80.005;1.591796875;0;0.010859375;2.088562555;4.362093545;0.314672142
80.065;1.591796875;0;0.028617709;-0.999645386;0.999290897;0.61990303
80.89;1.591796875;0;-0.045214172;0.225463973;0.050834003;1.864108116
80.995;1.591796875;0;0.007387215;-1.370471454;1.878192005;1.660475844
81.795;1.591796875;0;-0.00543193;-0.95948153;0.920604807;3.498353202
81.815;1.591796875;0;-0.020866784;-0.490536719;0.240626272;2.666560079
81.9;1.591796875;0;0.013190321;-0.084775598;0.007186902;0.823120905
81.915;1.591796875;0;0.012311997;-0.038637325;0.001492843;0.643784083
81.92;1.591796875;0;0.012118811;-0.137748632;0.018974686;0.561978345
81.965;1.591796875;0;-0.053246651;-1.292324395;1.670102341;1.126649046
82.56;1.591796875;0;0.007474359;0.920548066;0.847408741;2.044720135
82.695;1.591796875;0;-0.017096791;0.230169268;0.052977892;0.272376724
82.715;1.591796875;0;-0.008972374;0.496961051;0.246970286;0.201232486
82.725;1.591796875;1;-0.004356064;0.330924597;0.109511089;0.182325056
83.055;1.591796875;0;-0.074690994;-3.868991706;14.96909682;9.500919641
83.495;1.591796875;0;-0.015612507;1.306249778;1.706288483;2.254433252
83.56;1.591796875;0;0.013780373;-0.161733009;0.026157566;1.527112736
83.785;1.591796875;0;-0.00256121;-0.051956585;0.002699487;0.090763185
83.79;1.591796875;0;-0.002820993;-0.101142965;0.010229899;0.091103407
83.835;1.591796875;0;-0.000830999;0.586867208;0.34441312;0.044598127
83.915;1.591796875;1;-0.006612243;0.096966296;0.009402463;0.161562661
83.925;1.591796875;0;-0.004803229;0.339603772;0.115330722;0.167726354
84.145;1.591796875;1;-0.026058253;13.81036006;190.726045;22.06194662
84.505;1.591796875;0;-0.027076757;-1.191592247;1.419892084;1.768231168
84.75;1.591796875;0;-0.000880946;0.361110358;0.130400691;0.116425181
84.865;1.591796875;0;0.000528343;-0.509242621;0.259328047;0.067386428
84.885;1.591796875;0;-0.008659711;-0.339711883;0.115404163;0.080385792
85.025;1.591796875;0;-0.063684954;0.491245923;0.241322556;0.990067231
85.07;1.591796875;0;-0.113686768;-1.191618031;1.419953533;2.1339492
85.45;1.591796875;0;-0.025253612;-1.272095511;1.618226989;1.452971081
85.88;1.591796875;0;-0.007322393;-0.772616474;0.596936217;0.103716965
85.905;1.591796875;0;-0.042058955;-1.221021291;1.490892993;0.476287298
86.175;1.591796875;0;0.018971151;5.011524012;25.11537293;102.4659985
86.2;1.591796875;0;0.032621845;-2.750767747;7.566723196;100.9249875
86.915;1.591796875;0;-0.049493314;0.247849228;0.06142924;0.610948211
87.015;1.591796875;0;-0.03948876;-1.509437491;2.27840154;7.907229291
87.2;1.591796875;0;0.024777236;-1.910846942;3.651336035;81.5995421
87.69;1.591796875;0;0.0008141;0.432133446;0.186739315;0.18630112
87.725;1.591796875;1;0.005165735;0.002088584;4.36E-06;0.07768566
87.785;1.591796875;0;0.006882995;-0.313981097;0.098584129;0.075112941
87.85;1.591796875;1;-0.002212249;-0.20603997;0.042452469;0.027225089
88.145;1.591796875;0;-0.163099724;8.962482164;80.32608653;89.95185764
88.155;1.591796875;0;-0.068033718;9.530893273;90.83792659;96.27190756
89.415;1.591796875;1;-0.020600148;-1.350342569;1.823425053;1.863750796
89.485;1.591796875;0;0.014329988;0.734865549;0.540027375;1.327236911
89.56;1.591796875;0;-0.000473486;-0.387373942;0.150058571;0.551221236
89.615;1.591796875;0;-0.015288576;0.203497511;0.041411237;0.256442853
89.72;1.591796875;0;0.014627121;0.012714846;0.000161667;0.091754986
89.98;1.591796875;0;-0.065474758;-2.446474746;5.985238682;7.873670995
90.45;1.591796875;0;0.006335225;0.542759916;0.294588326;0.907741064
90.515;1.591796875;0;0.005365064;-0.419683608;0.17613433;0.495771884
90.57;1.591796875;0;-0.014614686;0.007169021;5.14E-05;0.194215373
90.59;1.591796875;0;-0.011110664;0.416218639;0.173237955;0.11973615
90.625;1.591796875;0;0.005419763;0.366347525;0.134210509;0.135069209
90.71;1.591796875;0;0.002068508;-0.629852667;0.396714382;0.118753175
90.805;1.591796875;0;-0.023842846;4.586920528;21.03983993;1.690245702
90.89;1.591796875;0;-0.046280868;-1.296120309;1.679927856;9.697539323
91.05;1.591796875;0;0.013962809;5.313051426;28.22851545;99.63410536
91.3;1.591796875;0;-0.024805833;-1.716889829;2.947710684;1.560836565
91.365;1.591796875;0;0.012558135;0.473007098;0.223735715;1.834178491
91.37;1.591796875;0;0.014923171;0.192964073;0.037235134;1.787197583
91.39;1.591796875;0;0.013729586;-0.224204999;0.050267882;1.566750795
91.41;1.591796875;0;0.011408413;0.047076261;0.002216174;1.510359965
91.425;1.591796875;0;0.011764049;-0.12842942;0.016494116;1.322657743
91.445;1.591796875;0;0.005045043;-0.60603672;0.367280506;0.690389528
91.485;1.591796875;0;-0.007733555;0.11417257;0.013035376;0.371564039
91.67;1.591796875;0;-0.003513152;-0.17969874;0.032291637;0.14439024
91.705;1.591796875;0;-0.023040228;-1.584442487;2.510457993;0.281141984
92.02;1.591796875;0;0.010935263;-2.144972284;4.600906099;93.59923084
92.035;1.591796875;0;-0.004642391;1.137331326;1.293522545;84.10393371
92.85;1.591796875;1;-0.033403961;-0.981734318;0.963802272;6.231583402
92.885;1.591796875;0;-0.121412569;-3.460283855;11.97356436;8.361842511
93.665;1.591796875;0;-0.004020792;0.501433641;0.251435696;0.063693953
93.685;1.591796875;1;0.004518207;0.184256315;0.03395039;0.080032538
93.825;1.591796875;1;-0.01982383;-1.17745224;1.386393778;0.171192588
93.875;1.591796875;1;0.010657561;4.570172244;20.88647434;2.191242951
95.15;1.591796875;0;0.051339075;-0.268203613;0.071933178;113.9234123
95.4;1.591796875;0;-0.014411593;-0.942601964;0.888498462;1.176489893
95.505;1.591796875;0;0.026784223;-0.311456116;0.097004912;0.838218378
95.54;1.591796875;0;0.001140225;-0.702720559;0.493816184;0.595544208
95.8;1.591796875;0;0.004540148;0.280583349;0.078727016;0.14915457
95.845;1.591796875;0;0.00287155;0.197648901;0.039065088;0.147635503
95.88;1.591796875;0;0.011742726;-0.110089778;0.012119759;0.124522777
95.965;1.591796875;0;-0.016964339;-1.499145527;2.247437311;0.227422911
95.97;1.591796875;0;-0.024460067;-1.672146474;2.796073829;0.319170377
95.985;1.591796875;0;-0.046666899;-0.451141204;0.203528386;0.454248615
97.005;1.591796875;0;-0.001060844;0.570712935;0.325713254;0.139657103
97.03;1.591796875;0;0.015058335;0.25189559;0.063451388;0.185514526
97.055;1.591796875;0;0.006249279;-0.944305926;0.891713682;0.240910528
97.28;1.591796875;0;-0.134473215;6.026987921;36.3245834;11.674292
97.435;1.591796875;0;-0.010698811;0.329104152;0.108309543;80.9228708
98.06;1.591796875;0;-0.009207438;0.592907578;0.351539396;0.105604393
98.07;1.591796875;0;-0.00311508;0.604014897;0.364833996;0.130138542
98.08;1.591796875;0;0.002570978;0.423005213;0.17893341;0.142716773
98.135;1.591796875;0;0.008346445;0.474050418;0.224723799;0.139587425
98.14;1.591796875;1;0.010716697;0.517173409;0.267468335;0.148481619
98.155;1.591796875;0;0.017282661;0.088843831;0.007893226;0.149611567
98.2;1.591796875;1;-0.016134125;-0.436685974;0.19069464;0.323464347
98.43;1.591796875;0;0.128058045;13.42918307;180.3429578;36.48821948
98.535;1.591796875;0;0.054633193;-1.863044053;3.470933145;87.27200156
98.77;1.591796875;0;-0.015294141;-1.525797987;2.328059499;2.007087162
99.105;1.591796875;0;0.003216923;0.007437736;5.53E-05;0.065940707
99.225;1.591796875;0;0.008313234;-0.631844823;0.39922788;0.28724511
99.26;1.591796875;0;0.008125974;0.919432339;0.845355826;0.363802641
99.27;1.591796875;0;0.016893723;0.575104024;0.330744639;0.397307993
99.355;1.591796875;0;-0.025199329;-1.299982532;1.689954582;0.517155781
99.365;1.591796875;0;-0.038434033;-1.078085409;1.16226815;0.613652736
100.02;1.591796875;0;0.002051069;0.10266715;0.010540544;0.001010479
100.485;1.591796875;0;0.020168663;4.873872254;23.75463074;2.574656458
101.105;1.591796875;0;0.010150109;-0.50016278;0.250162806;1.189533339
101.24;1.591796875;0;0.006536616;-0.262473443;0.068892308;0.157223344
101.285;1.591796875;0;0.000116086;0.122013328;0.014887252;0.101183207
101.31;1.591796875;0;-0.000455313;-0.30683319;0.094146606;0.08723241
101.325;1.591796875;0;-0.00565274;-0.320581079;0.102772228;0.094174144
101.335;1.591796875;0;-0.008355554;-0.079683863;0.006349518;0.078921856
101.345;1.591796875;0;-0.00834326;0.244257011;0.059661487;0.059252895
